Name,Year,Team,Split_position,final_position,final_position_spec,final_hier_num,TotalYearsInNFL,Past5yrsWinningPerc_best,Past5yrsWinningPerc_avg,HC,Coord,cumul_emb0,cumul_emb1,cumul_emb2,cumul_emb3,cumul_emb4,cumul_emb5,cumul_emb6,cumul_emb7,cumul_emb8,cumul_emb9,cumul_emb10,cumul_emb11,cumul_emb12,cumul_emb13,cumul_emb14,cumul_emb15,no_node_emb
Sal Sunseri,2016,Oakland Raiders (NFL),linebackers,D,LB,3,8,0.438,0.438,0,0,0.1114831194281578,0.10138732194900513,0.12440244108438492,-0.432360976934433,-0.2690560221672058,-0.5005976557731628,0.13744542002677915,0.20438961684703827,0.08762729912996292,-0.6548071503639221,0.32559749484062195,0.7686895132064819,-0.3183119297027588,0.13462132215499878,-0.3518131673336029,0.3345013856887817,0
Bill Musgrave,2016,Oakland Raiders (NFL),offensive coordinator,OC,OC,2,17,0.625,0.438,0,1,-0.4988235235214234,0.33373090624809265,0.3492831289768219,-0.6115885972976685,-0.11629017442464827,-0.003743738867342472,0.5048081874847412,-0.024995014071464542,-0.2329642474651337,-0.3563133180141449,-0.1820719689130783,0.12928614020347595,-0.809544026851654,0.10807857662439346,0.053657189011573785,0.4784321486949921,0
Mike Tice,2016,Oakland Raiders (NFL),offensive line,O,OL,3,19,0.625,0.484,0,0,0.08959509432315826,0.6515108942985535,0.33409616351127625,-0.471607893705368,0.2691102623939514,0.4999619126319885,0.3387216925621033,0.3536038100719452,0.4085630774497986,0.3246283233165741,-0.4726865589618683,0.6765446066856384,-0.4598842859268189,-0.17173141241073608,-0.14011035859584808,0.35272330045700073,0
Todd Downing,2016,Oakland Raiders (NFL),quarterbacks,O,QB,3,15,0.562,0.479,0,0,0.7150997519493103,0.9366880059242249,0.10664466768503188,-0.5977693796157837,-0.018704282119870186,0.23937796056270602,-0.2330651879310608,0.389803022146225,0.2466636300086975,-0.6742933392524719,-0.9313473701477052,-0.006325638387352228,-0.6324319243431091,0.7501288056373596,-0.09195680916309357,0.9869038462638856,0
Bernie Parmalee,2016,Oakland Raiders (NFL),running backs,O,RB,3,7,0.438,0.334,0,0,0.04475173726677895,-0.06464718282222748,-0.006539360620081425,-0.16062486171722412,0.7474035620689392,-0.18700239062309265,-0.4283030033111572,0.6625987887382507,-0.04331357404589653,0.17307303845882416,0.37207379937171936,0.25219857692718506,-0.3136740624904633,0.6443570852279663,-0.3674159049987793,0.6000857353210449,0
Bobby Johnson,2016,Oakland Raiders (NFL),tight ends,O,TE,3,6,0.438,0.334,0,0,0.4074480831623077,0.5513228178024292,-0.31555426120758057,-0.248663991689682,0.02842135913670063,-0.13171841204166412,-0.11316721141338347,0.3661838471889496,0.2641623914241791,-0.22293201088905332,-0.6534596085548401,0.475089967250824,-0.4867187738418579,1.3089202642440796,0.16266971826553345,0.887337863445282,0
Rob Moore,2016,Oakland Raiders (NFL),wide receivers,O,WR,3,3,0.562,0.5,0,0,0.5374845862388611,0.4644770324230194,0.6591927409172058,-0.8377094268798828,-0.052731972187757485,0.4311310052871704,-0.2427778244018555,0.8336147665977478,0.5299730896949768,-0.8074800968170166,-0.8017760515213013,-0.04248082637786865,-0.3744986951351166,0.17156675457954407,-0.2708762586116791,1.1858536005020142,0
John Pagano,2017,Oakland Raiders (NFL),defensive coordinator,DC,DC,2,21,0.562,0.425,0,1,0.4953303635120392,-0.6796709895133972,-0.25403469800949097,0.6509886384010315,0.09178116172552107,0.6243106126785278,0.6402414441108704,0.05265450105071068,-0.5787960886955261,0.8800106048583984,0.4093059897422791,-0.44096794724464417,-0.7264209985733032,0.015079623088240625,-0.015664391219615936,0.3631925880908966,0
Ken Norton,2017,Oakland Raiders (NFL),defensive coordinator,DC,DC,2,0,0.812,0.688,0,1,-0.6649543046951294,0.6376652717590332,0.7929950952529907,0.12446177750825882,0.12583117187023166,1.1428953409194946,-0.2070631980895996,0.18087418377399445,0.2286200672388077,-0.6299140453338623,0.04517749696969986,0.8949291110038757,-0.08498948067426683,0.2005451172590256,-0.8587178587913513,-0.13335932791233066,0
Jethro Franklin,2017,Oakland Raiders (NFL),defensive line,D,DL,3,10,0.75,0.594,0,0,-0.6517083644866943,0.4546813368797302,0.8217418193817139,0.4484689831733704,-0.30642783641815186,0.4788233935832977,-0.04978141188621521,-0.13072794675827026,0.2627657949924469,-0.18620246648788447,0.09742509573698044,0.3767724633216858,0.4994977712631226,0.154452845454216,-0.5254011750221252,0.08311545103788376,0
Jack Del Rio,2017,Oakland Raiders (NFL),head coach,HC,HC,1,20,0.812,0.712,1,0,-0.6226335763931274,-0.17046982049942014,-0.14143627882003784,-0.03688836842775345,-0.6124628782272339,0.344343900680542,0.3906269371509552,-0.057869363576173775,0.5575420260429382,-0.24848124384880066,0.5672237873077393,0.6883295774459839,-0.4082736968994141,0.12150270491838455,-0.6305758953094482,0.5739138126373291,0
Sal Sunseri,2017,Oakland Raiders (NFL),linebackers,D,LB,3,9,0.75,0.594,0,0,-0.26819419860839844,-0.3323895037174225,0.020116327330470085,-0.0250063668936491,-0.5750095248222351,0.04821224510669708,0.3816697895526886,-0.15200851857662198,-0.03449257835745812,-0.6712437272071838,0.4289984107017517,0.9466270208358764,-0.09559142589569093,0.2567571401596069,-0.2854144871234894,-0.09358511120080948,0
Todd Downing,2017,Oakland Raiders (NFL),offensive coordinator,OC,OC,2,16,0.75,0.547,0,1,0.2726806104183197,0.3705929219722748,0.6350310444831848,0.4593535363674164,0.09090352803468704,0.5186030268669128,-0.3692586421966553,-0.6644403338432312,0.3062362670898437,-0.9183780550956726,-0.09188157320022584,0.7771640419960022,-0.4517000913619995,0.4935604631900787,-0.989069402217865,0.7245436310768127,0
Mike Tice,2017,Oakland Raiders (NFL),offensive line,O,OL,3,20,0.75,0.547,0,0,-0.08784912526607512,0.05987848713994026,-0.07873094081878662,-0.21819308400154114,-0.07402772456407547,1.071176528930664,0.09746447205543518,-0.3246803879737854,0.5173609852790833,0.23100732266902926,-0.03989555686712265,0.6370477676391602,-0.3791197538375855,-0.2698000371456146,-0.9535490870475768,0.04878682270646095,0
Bernie Parmalee,2017,Oakland Raiders (NFL),running backs,O,RB,3,8,0.75,0.438,0,0,-0.4618993401527405,-0.6581308841705322,0.07440360635519028,0.36344361305236816,0.25206196308135986,0.033643186092376716,-0.4387867450714111,0.2999176979064941,0.4822238087654114,0.08859961479902267,0.009437170810997486,0.8245692849159241,-0.25531005859375,0.7183897495269775,-0.7636168003082275,0.21345402300357816,0
Bobby Johnson,2017,Oakland Raiders (NFL),tight ends,O,TE,3,7,0.75,0.438,0,0,0.2851705253124237,0.10019060224294662,0.2393121719360352,0.14336992800235748,-0.03440623730421066,0.3302538990974426,0.06194134429097176,-0.7825000882148743,-0.01861407235264778,-0.2955048978328705,-0.21117620170116425,1.4048476219177246,-0.3366642892360687,0.8293281793594359,-0.30164244771003723,0.33929380774497986,0
Rob Moore,2017,Oakland Raiders (NFL),wide receivers,O,WR,3,4,0.75,0.583,0,0,-0.007429306395351888,0.16050097346305847,0.8951373100280762,0.07017066329717636,-0.2407343238592148,0.4427841007709503,-0.2548486292362213,-0.1807548552751541,0.34196022152900696,-0.771353006362915,-0.060566511005163186,0.7441177964210509,-0.5985820889472961,0.3121119737625122,-1.2275646924972534,0.9119217395782472,0
Derrick Ansley,2018,Oakland Raiders (NFL),defensive backs,D,Sec,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Paul Guenther,2018,Oakland Raiders (NFL),defensive coordinator,DC,DC,2,15,0.75,0.575,0,1,-1.0937128067016602,-0.8227494359016418,0.003119150176644325,0.17922373116016388,-0.7984002828598022,0.14191943407058716,0.16400350630283356,-0.3349260091781616,1.1798598766326904,-0.38322558999061584,-0.994783580303192,-0.9620577692985536,-0.8128354549407959,-0.4168537557125092,0.4362249672412872,0.08740156888961792,0
Mike Trgovac,2018,Oakland Raiders (NFL),defensive line,D,DL,3,23,0.75,0.588,0,0,-0.008543902076780796,-0.22002367675304413,-0.4585020542144776,0.326250821352005,-0.1929844319820404,-0.5731815695762634,0.30986979603767395,0.5275443196296692,-0.11479517072439195,0.03427867591381073,-0.09230921417474748,-0.50982666015625,0.38707682490348816,0.16906553506851196,0.4158587455749512,0.1804814636707306,0
Jon Gruden,2018,Oakland Raiders (NFL),head coach,HC,HC,1,18,0.0,0.0,1,0,0.020932085812091827,-0.13714635372161865,0.18471620976924896,-0.5831148028373718,-0.7316756248474121,-0.6453298926353455,-0.3109448254108429,0.6683650612831116,0.8758367300033569,-0.5405200123786926,-0.20228080451488492,-0.30644193291664124,0.5296438932418823,0.4136808812618256,-0.4481624364852905,-0.020701415836811062,0
David Lippincott,2018,Oakland Raiders (NFL),linebackers,D,LB,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Greg Olson,2018,Oakland Raiders (NFL),offensive coordinator,OC,OC,2,16,0.688,0.325,0,1,0.11568570137023924,0.051903534680604935,-0.08749619871377945,0.1380050629377365,-0.4392794966697693,-0.11364832520484924,-0.06853395700454712,0.05671055614948273,0.4749094843864441,-0.5510991215705872,-0.11614269018173218,-0.5381925702095032,0.22778531908988955,0.4061880111694336,-0.25852474570274353,-0.7608729004859924,0
Tom Cable,2018,Oakland Raiders (NFL),offensive line,O,OL,3,12,0.812,0.675,0,0,-0.1486632376909256,0.5540391206741333,0.0005514256772585213,-0.0322541780769825,-0.9704713821411132,0.2166041284799576,0.322520911693573,0.5346794724464417,0.0648861899971962,-0.7652062773704529,-0.4909359812736511,0.2524089217185974,-0.0031435778364539146,0.036393336951732635,-0.3806737363338471,-0.9461584091186525,0
Brian Callahan,2018,Oakland Raiders (NFL),quarterbacks,O,QB,3,8,0.562,0.562,0,0,-0.21442317962646484,-0.3275451064109802,-0.9963828921318054,0.6827352643013,0.4267715811729431,1.0028454065322876,-0.07184978574514389,0.17927514016628265,-1.106963276863098,-0.4657367169857025,-0.0930781289935112,0.26371580362319946,1.2797311544418335,1.4009701013565063,-0.6952514052391052,-0.3238864541053772,0
Jemal Singleton,2018,Oakland Raiders (NFL),running backs,O,RB,3,2,0.5,0.375,0,0,-0.6923397779464722,-0.531355082988739,-1.0039839744567869,0.41734778881073,-1.3060166835784912,0.6114566326141357,-0.4824472665786743,-0.15484009683132172,-1.13932466506958,0.5228456258773804,-0.4717098772525787,0.2690302133560181,0.34231725335121155,-0.04896747693419457,0.7885296940803528,0.4906459748744965,0
Frank Smith,2018,Oakland Raiders (NFL),tight ends,O,TE,3,8,0.375,0.292,0,0,-0.3641790449619293,-0.6393557786941528,-0.540766716003418,1.111186981201172,-0.32019418478012085,0.3691924512386322,1.3603895902633667,0.5120912790298462,-0.25685879588127136,-0.4643451869487762,0.514487624168396,0.4782975018024445,0.4776178300380707,0.1390276700258255,0.013666417449712752,-0.4050973355770111,0
Edgar Bennett,2018,Oakland Raiders (NFL),wide receivers,O,WR,3,13,0.75,0.588,0,0,-0.4188250005245209,0.3861028850078583,-0.6190991997718811,1.0704931020736694,-0.7608622908592224,-0.6467782258987427,-0.18558286130428314,0.05492857843637466,0.4755052924156189,-0.21572768688201904,-0.2067604660987854,-0.6905379295349121,1.1694546937942505,0.5003024935722351,1.2694931030273438,-0.15716002881526947,0
Paul Guenther,2019,Oakland Raiders (NFL),defensive coordinator,DC,DC,2,16,0.75,0.488,0,1,0.23539601266384125,-0.6238200664520264,0.3244336545467377,-0.4321855902671814,-1.4298065900802612,-0.9263905882835388,-0.17926061153411865,-0.4922459423542023,0.4445679187774658,-0.2719910144805908,-0.6682695150375366,-0.3982595503330231,-0.6205406188964844,0.3100497126579285,0.3199325799942017,0.328373521566391,0
Brentson Buckner,2019,Oakland Raiders (NFL),defensive line,D,DL,3,9,0.812,0.55,0,0,-1.2422654628753662,0.6230939030647278,-0.6528455018997192,-1.2235968112945557,0.5855585932731628,-0.01157147530466318,-0.6792526245117188,-0.493361085653305,0.07051076740026474,0.09763288497924803,-0.7343142032623291,-0.7266111373901367,-0.2702144384384155,0.4730564951896668,-0.5787315368652344,1.1275842189788818,0
Mike Trgovac,2019,Oakland Raiders (NFL),defensive line,D,DL,3,24,0.75,0.538,0,0,0.20052507519721985,-0.2403300106525421,0.4188153147697449,-0.15283071994781494,-0.2522578537464142,-0.4777179658412933,0.3562023937702179,-0.14272400736808774,-0.39932072162628174,0.2855304181575775,-0.034305691719055176,-0.217900350689888,-0.02504035457968712,0.31219443678855896,0.4810651540756226,0.3817430138587952,0
Jon Gruden,2019,Oakland Raiders (NFL),head coach,HC,HC,1,19,0.25,0.25,1,0,0.0011364861857146025,-0.04133077710866928,0.7398397922515869,-0.5635241866111755,-0.8780760765075684,-0.560717761516571,-0.09921584278345108,-0.2995586097240448,-0.419981062412262,-0.7139410376548767,0.11536165326833725,0.16272957623004913,0.032079078257083886,0.7200748920440674,0.2437562495470047,-0.08600032329559326,0
David Lippincott,2019,Oakland Raiders (NFL),linebackers,D,LB,3,1,0.25,0.25,0,0,0.5992305278778076,0.1576601415872574,0.35743778944015503,-0.4415760934352875,-1.5360713005065918,-1.0656081438064575,0.6676084399223328,-0.6184152960777283,-0.19853363931179047,-0.5564342737197876,-0.4931010901927948,0.2930444180965424,0.08412529528141023,1.0143507719039917,0.4571657478809357,0.432550460100174,0
Greg Olson,2019,Oakland Raiders (NFL),offensive coordinator,OC,OC,2,17,0.688,0.325,0,1,0.23863475024700165,0.14897671341896054,0.11027058959007263,-0.22515740990638733,-0.4678862392902374,-0.6243107914924622,0.1808245480060577,-0.4222249984741211,0.13036535680294034,-0.6297581195831299,-0.003390368074178696,-0.21051940321922305,-0.08148416876792908,0.6933845281600952,0.3727246522903441,-0.5174539685249329,0
Tom Cable,2019,Oakland Raiders (NFL),offensive line,O,OL,3,13,0.75,0.597,0,0,0.5282558798789978,0.8065840005874634,0.3328912854194641,-0.5267305970191956,-0.8444859981536865,-0.6449034810066223,0.5457060337066649,0.09693711251020433,0.07891755551099777,-0.4799158573150635,-0.5038853883743286,0.20980320870876312,-0.1922544538974762,0.32207202911376953,-0.1813954561948776,-0.049021199345588684,0
Kirby Wilson,2019,Oakland Raiders (NFL),running backs,O,RB,3,21,0.688,0.205,0,0,-0.10432463884353638,0.13296647369861606,0.5910471081733704,-0.8773497939109802,0.2795874774456024,0.14087072014808655,-0.31262049078941345,0.042593251913785934,-0.03440021723508835,-0.13192738592624664,-0.3739489316940308,-0.033563293516635895,-0.2798347473144531,0.6716781258583069,0.0330156572163105,-0.31480497121810913,0
Frank Smith,2019,Oakland Raiders (NFL),tight ends,O,TE,3,9,0.375,0.281,0,0,0.2456483542919159,0.13901987671852112,-0.10036477446556093,0.14108407497406006,-0.9665398001670836,-0.8391254544258118,1.4976385831832886,-0.13839595019817352,0.20029479265213013,-0.05413904041051865,-0.16212259232997894,0.028315363451838493,0.0408610962331295,1.0225011110305786,0.10080591589212418,0.4516729414463043,0
Edgar Bennett,2019,Oakland Raiders (NFL),wide receivers,O,WR,3,14,0.75,0.538,0,0,0.44946637749671936,0.4774828851222992,0.13432009518146515,-0.38565155863761896,-0.5787568092346191,-1.0521668195724487,0.2536753714084625,-1.061825394630432,-0.2277813404798508,0.3544031381607056,-0.30634355545043945,-0.12198252230882645,0.5696282982826233,0.4898624122142792,1.0285172462463381,0.6229727864265442,0
Leslie Frazier,2002,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,3,0.688,0.563,0,0,-1.5803635120391846,-0.09942273795604706,-0.3301021456718445,0.8006401062011719,0.6102198958396912,-0.6257360577583313,-0.11863205581903458,0.4004247784614563,1.213428616523743,1.2554630041122437,-0.5839574337005615,0.6093356013298035,0.040291007608175285,-0.2893820703029633,-0.982921540737152,-0.6736435294151306,0
Steve Spagnuolo,2002,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,4,0.688,0.688,0,0,-0.7317934036254883,0.2167404294013977,-0.4697192907333374,0.9110674858093262,0.19591066241264346,-0.0956268459558487,-0.4734208881855011,0.2734828889369965,1.0768904685974119,1.1867787837982178,-0.5495327115058899,0.15468108654022214,0.02587034180760384,-0.08709555864334106,-0.8222947120666504,-0.4104025661945343,0
Jim Johnson,2002,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,8,0.0,0.0,0,1,-1.3682377338409424,0.3481164276599884,-0.3247799575328827,0.4301588535308838,0.2811535894870758,-0.5933600068092346,0.06349682807922362,0.2951039671897888,0.6987988948822021,1.241024613380432,-0.5185777544975281,0.8899267911911011,-0.3275615870952606,-0.6873736381530762,-0.8363220691680908,-0.5331282019615173,0
Tommy Brasher,2002,Philadelphia Eagles (NFL),defensive line,D,DL,3,19,0.0,0.0,0,0,-1.0213161706924438,-0.1327459216117859,-0.3356531262397766,0.22220709919929504,0.4108600914478302,0.006918968167155981,0.2235553860664368,-0.15853427350521088,0.13064278662204742,0.5629271864891052,-0.20801690220832825,0.3451151251792908,-0.3112460374832153,-0.3359693288803101,-0.6035366654396057,-0.7771854996681213,0
Andy Reid,2002,Philadelphia Eagles (NFL),head coach,HC,HC,1,10,0.812,0.638,1,0,-1.1007819175720217,-0.23315666615962985,-0.1237076371908188,0.8809278607368469,0.5833492279052734,0.10940634459257126,-0.11727972328662872,0.4713569879531861,0.5268977880477905,1.0282466411590576,0.09264934808015823,0.3047669231891632,-0.07238525152206421,-0.6083069443702698,-0.3592655956745148,0.21443992853164676,0
Ron Rivera,2002,Philadelphia Eagles (NFL),linebackers,D,LB,3,5,0.688,0.563,0,0,-1.4884531497955322,-0.09693526476621628,-0.4280723631381989,0.6545218825340271,0.3588629961013794,-0.43716806173324585,-0.15097157657146454,0.5949206352233887,1.0588196516036987,1.332329034805298,-0.5730686187744141,0.7084439992904663,0.07315897196531296,-0.44606754183769226,-0.9102033376693726,-0.6280681490898132,0
Brad Childress,2002,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,4,0.688,0.563,0,1,-1.4118598699569702,-0.2374777644872665,-0.5782597661018372,0.464134156703949,0.28555575013160706,-0.1107337474822998,0.01604473404586315,0.1559789627790451,0.05579899251461029,1.419212818145752,-0.25965669751167303,0.03161236271262169,-0.0013933409936726091,-0.2615094482898712,-0.6527941823005676,-0.30188021063804626,0
Juan Castillo,2002,Philadelphia Eagles (NFL),offensive line,O,OL,3,7,0.0,0.0,0,0,-1.0935342311859129,-0.2502864301204681,-0.4265672564506531,0.5587971806526184,0.4038457274436951,-0.8146247267723083,-0.7811229228973389,0.4890702664852142,0.5514132976531982,0.8823499083518982,-0.3640116453170776,0.4042501747608185,0.19566510617733,-0.3172816336154938,-0.4120040833950043,-0.32730355858802795,0
Pat Shurmur,2002,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,3,0.688,0.563,0,0,-1.6004179716110232,0.04039416089653969,-0.2507123351097107,0.8911454677581787,0.4011522829532623,-0.5462511777877808,-0.3645186126232147,0.110385462641716,1.083973050117493,0.9891868829727172,-0.5074781179428101,0.4322036504745483,0.06084850803017616,-0.2151048630475998,-1.094452977180481,-0.7465536594390869,0
Ted Williams,2002,Philadelphia Eagles (NFL),running backs,O,RB,3,7,0.0,0.0,0,0,-0.4601357281208038,-0.26918745040893555,-0.11596334725618362,-0.014050924219191073,0.4821918308734894,-0.3601406812667847,-0.6555578708648682,0.5202426910400391,0.5780962109565735,0.9567309617996216,-0.5083972215652466,0.5495474338531494,0.030116662383079532,-0.376911997795105,0.03223618119955063,-0.2946387529373169,0
Tom Melvin,2002,Philadelphia Eagles (NFL),tight ends,O,TE,3,3,0.0,0.0,0,0,-1.5755363702774048,-0.2764405310153961,-0.4542207717895508,1.019550085067749,0.2057459056377411,0.11111243814229964,-0.19309331476688385,-0.2459094375371933,0.0471479594707489,1.9714510440826416,-0.6774501800537109,0.15773384273052216,0.02122235670685768,-0.5450650453567505,-0.6354538798332214,0.06438546627759932,0
Dave Culley,2002,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Steve Spagnuolo,2003,Philadelphia Eagles (NFL),defensive backs,D,Sec,3,5,0.75,0.719,0,0,-0.9352888464927672,-0.5155348181724548,0.42814943194389343,0.6755730509757996,-0.13150055706501007,-0.5196877121925354,-0.9458524584770204,0.24410395324230194,0.4768775701522827,0.5614122152328491,-0.734959602355957,0.2657671868801117,-0.6041486263275146,0.31559762358665466,-1.4939022064208984,-0.493183821439743,0
Jim Johnson,2003,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,9,0.75,0.75,0,1,-1.3788771629333496,-0.25832635164260864,0.4549210667610169,0.20553140342235565,-0.7146954536437988,-0.700467586517334,-0.5600368976593018,0.4711729288101196,-0.13829350471496582,0.651353657245636,-0.16244444251060486,1.139448881149292,-0.9661661982536316,-0.30154478549957275,-1.257900953292847,-0.6442798972129822,0
Tommy Brasher,2003,Philadelphia Eagles (NFL),defensive line,D,DL,3,20,0.75,0.75,0,0,-0.9953255653381348,-0.2379894703626633,0.07213306427001953,0.25356897711753845,-0.21518070995807648,-0.03161730244755745,-0.24804800748825076,0.1286756545305252,-0.2716023623943329,0.17683394253253934,-0.0005904946010559798,0.6269751191139221,-0.7387479543685913,-0.13168326020240784,-0.6454867124557495,-0.6207779049873352,0
Andy Reid,2003,Philadelphia Eagles (NFL),head coach,HC,HC,1,11,0.75,0.625,1,0,-1.3162022829055786,-0.6245607733726501,0.3058803677558899,0.9206265211105348,-0.06827986985445023,-0.18397179245948792,-0.28103816509246826,0.7049341201782227,0.3709960579872131,0.8059598207473755,0.02092815190553665,0.21557356417179108,-0.05491489917039871,-0.3422595262527466,-0.8518864512443542,0.07544364780187607,0
Ron Rivera,2003,Philadelphia Eagles (NFL),linebackers,D,LB,3,6,0.75,0.609,0,0,-1.7553602457046509,-0.828317403793335,0.3860648572444916,0.4772230982780457,-0.3740159869194031,-0.921273946762085,-0.9436786770820618,0.9430410861968994,-0.02918235771358013,0.6773529052734375,-0.3395894467830658,0.9387560486793518,-0.8480365872383118,-0.006470832508057356,-1.4944305419921875,-0.7063438892364502,0
Brad Childress,2003,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,5,0.75,0.609,0,1,-1.314145803451538,-0.2550230026245117,-0.12069542706012724,0.4563721716403961,-0.3974321484565735,-0.24445201456546786,-0.2871090769767761,0.3743654787540436,-0.2663736641407013,0.8043259382247925,-0.23307140171527865,0.32821303606033325,-0.2772340774536133,0.06831357628107071,-1.032726168632507,-0.4190942049026489,0
Juan Castillo,2003,Philadelphia Eagles (NFL),offensive line,O,OL,3,8,0.75,0.75,0,0,-1.148304462432861,-0.7559295296669006,0.07602795958518982,0.08008383214473724,-0.003022001124918461,-0.8280600309371948,-0.6754684448242188,0.5823351740837097,-0.12537851929664612,0.864065408706665,-0.21611805260181427,0.517717719078064,-0.5206582546234131,-0.3105621039867401,-0.8567168116569519,-0.6149985790252686,0
Pat Shurmur,2003,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,4,0.75,0.589,0,0,-1.825122594833374,-0.8499318957328796,0.1034550443291664,0.7815716862678528,-0.1944064199924469,-0.753025233745575,-0.8225666284561157,0.7616863846778871,0.07973448187112807,0.4947914779186249,-0.4542629420757294,0.6892303228378296,-0.7724776268005371,0.1390809565782547,-1.48284113407135,-0.9413581490516664,0
Ted Williams,2003,Philadelphia Eagles (NFL),running backs,O,RB,3,8,0.75,0.75,0,0,-0.7668362855911255,-0.5824293494224548,0.3622531592845917,-0.23465169966220856,0.04748510196805,-0.4963556826114655,-0.8995954394340515,0.5568602085113525,0.09658174216747284,0.6709307432174683,-0.35423487424850464,0.7810688018798828,-0.3050782382488251,-0.0797051340341568,-0.3614220321178436,-0.4541904926300049,0
Tom Melvin,2003,Philadelphia Eagles (NFL),tight ends,O,TE,3,4,0.75,0.75,0,0,-1.6295480728149414,-0.7697574496269226,0.10844683647155763,0.6718078255653381,-0.6169046759605408,-0.5770775079727173,-0.8667436838150024,0.6123731732368469,-0.14838676154613495,0.9393957257270812,-0.5155625939369202,0.8898385763168335,-0.4193842709064484,0.026461930945515636,-1.1181052923202517,-0.5624121427536011,0
Dave Culley,2003,Philadelphia Eagles (NFL),wide receivers,O,WR,3,0,0.75,0.75,0,0,-1.9647846221923828,-0.6192205548286438,0.4074773192405701,0.6919512748718262,-0.3873567283153534,-0.6260697245597839,-0.8796414136886597,0.9905850291252136,-0.21880696713924408,0.6634581685066223,-0.3882793188095093,0.853959321975708,-0.7879520058631897,-0.01969546638429165,-1.5225712060928345,-0.4584438800811768,0
Jim Johnson,2004,Philadelphia Eagles (NFL),defensive coordinator,DC,DC,2,10,0.75,0.75,0,1,-1.1379584074020386,-0.24842172861099246,-0.01249069347977638,0.29091766476631165,-0.6788733005523682,-0.05530542880296707,-0.7585451006889343,0.8654348850250244,0.3598649203777313,0.8877301812171936,-0.07304861396551132,0.8021880388259888,-0.13895517587661746,-1.2697293758392334,-1.1200413703918457,0.2110271453857422,0
Tommy Brasher,2004,Philadelphia Eagles (NFL),defensive line,D,DL,3,21,0.75,0.75,0,0,-0.5904273390769958,-0.03597881272435188,-0.2316387593746185,0.1861208826303482,-0.2312593162059784,0.3314947187900543,-0.14211951196193695,0.3736841976642609,-0.11396582424640656,0.40971964597702026,-0.10866671800613403,0.4323659241199493,-0.5068176984786987,-0.8459344506263733,-0.9796045422554016,-0.12849529087543488,0
Andy Reid,2004,Philadelphia Eagles (NFL),head coach,HC,HC,1,12,0.75,0.638,1,0,-0.6958650946617126,-0.6198381781578064,-0.139594167470932,0.6792727708816528,-0.06053762137889863,-0.2267568856477737,-0.492319256067276,0.7463240027427673,0.35934799909591675,1.0463963747024536,-0.029752882197499275,-0.2474916875362396,-0.2612862884998321,-0.6609214544296265,-0.7795209884643555,0.5018678307533264,0
Steve Spagnuolo,2004,Philadelphia Eagles (NFL),linebackers,D,LB,3,6,0.75,0.729,0,0,-0.7876684069633484,-0.6057503819465637,-0.3025799989700317,0.4199744164943695,-0.2571267783641815,0.07936932146549225,-1.5352463722229004,0.6443730592727661,0.020306097343564037,0.5604737401008606,-0.6935857534408569,0.3369278013706207,-0.3581027388572693,-0.25167348980903625,-1.421751618385315,0.22883784770965576,0
Brad Childress,2004,Philadelphia Eagles (NFL),offensive coordinator,OC,OC,2,6,0.75,0.638,0,1,-0.7869130373001099,-0.5934357047080994,-0.3558143973350525,0.35037490725517273,-0.2349875569343567,0.07414641231298448,-0.4048018753528595,0.2732820510864258,-0.11522472649812697,0.9690401554107666,-0.2266753315925598,0.2703908085823059,-0.4470951557159424,-0.5742007493972778,-0.9306201934814452,-0.08659300208091736,0
Juan Castillo,2004,Philadelphia Eagles (NFL),offensive line,O,OL,3,9,0.75,0.75,0,0,-0.7721279263496399,-0.8004790544509888,-0.6513115167617798,0.1927897185087204,-0.08492884784936905,-0.06567927449941635,-0.8092692494392395,0.6990115642547607,-0.0011779641499742866,1.0489791631698608,-0.23969466984272006,0.5365894436836243,-0.16872191429138186,-0.7782601118087769,-0.8116252422332764,0.18451985716819766,0
Pat Shurmur,2004,Philadelphia Eagles (NFL),quarterbacks,O,QB,3,5,0.75,0.609,0,0,-0.9723504781723022,-0.44337254762649536,-0.8222116231918335,0.2652657628059387,-0.34169378876686096,0.0640859305858612,-1.3135066032409668,0.9768007397651672,0.5220702290534973,0.9319558143615724,-0.4515146017074585,0.5694626569747925,-0.06535530835390091,-0.8742809891700745,-1.5061066150665283,0.06326773762702942,0
